date,close,ma_fast,ma_slow,atr,signal,position,position_size,daily_return,strategy_return,equity,drawdown,action
2022-12-06,544.2,567.94,645.175,24.207142857142863,-1,-1,0.30291651476485576,-0.025778732545649774,0.007808803817783588,1320093.6232865027,-0.06943294317173332,HOLD
2022-12-07,515.0,559.74,640.7774999999999,24.957142857142863,-1,-1,0.30291651476485576,-0.05365674384417507,0.01625351383890814,1341549.7832612442,-0.05430795863554305,HOLD
2022-12-08,511.7,553.9,636.4375,25.635714285714283,-1,-1,0.30291651476485576,-0.00640776699029133,0.0019410184441243392,1344153.7561342653,-0.052472352940793,HOLD
2022-12-09,501.0,546.74,631.71,25.49285714285714,-1,-1,0.30291651476485576,-0.020910689857338238,0.006334193292913718,1352667.8858410157,-0.046470529673940386,HOLD
2022-12-12,499.3,541.85,627.4175,24.235714285714288,-1,-1,0.30291651476485576,-0.00339321357285427,0.0010278604293418195,1354058.2396349132,-0.04549043446318091,HOLD
2022-12-13,527.4,537.23,623.71,25.349999999999998,-1,-1,0.30291651476485576,0.056278790306429016,-0.017047775014805627,1330974.5594086736,-0.061762698785932324,HOLD
2022-12-14,529.4,533.11,620.38,24.22857142857143,-1,-1,0.30291651476485576,0.003792188092529347,-0.001148716400321776,1329445.6471038698,-0.06284046736123061,HOLD
2022-12-15,536.9,529.6,616.9925000000001,24.535714285714285,-1,-1,0.30291651476485576,0.014166981488477504,-0.004291412657227834,1323740.4472267919,-0.0668622056414383,HOLD
2022-12-16,536.2,525.97,613.7975,22.735714285714284,-1,-1,0.30291651476485576,-0.0013037809647977738,0.00039493678587330277,1324263.24102435,-0.06649367520015748,HOLD
2022-12-19,533.5,523.4599999999999,610.48,21.27142857142857,-1,-1,0.30291651476485576,-0.005035434539351069,0.0015253162809868027,1326283.1613061968,-0.06506978280453612,HOLD
2022-12-20,535.7,522.61,607.045,20.985714285714284,-1,-1,0.30291651476485576,0.004123711340206171,-0.0012491402670715657,1324626.4476038702,-0.06623764178573699,HOLD
2022-12-21,542.3,525.3399999999999,603.9350000000001,21.00714285714286,-1,-1,0.30291651476485576,0.012320328542094305,-0.0037320309827291835,1319682.90066087,-0.06972247183709901,HOLD
2022-12-22,546.4,528.8100000000001,600.6225000000001,20.30714285714286,-1,-1,0.30291651476485576,0.007560390927531024,-0.002290167270027533,1316660.6060749614,-0.07185296298413979,HOLD
2022-12-23,544.4,533.15,597.1175000000001,19.528571428571436,-1,-1,0.30291651476485576,-0.0036603221083455484,0.0011087720159767822,1318120.4825095164,-0.0708238595227848,HOLD
2022-12-26,559.4,539.16,594.1075000000001,18.364285714285725,-1,0,0.0,0.027553269654665646,-0.008497798671550006,1306921.026289635,-0.07871863670280455,STOP_EXIT
2022-12-27,566.4,543.0600000000001,590.9575,17.099999999999998,-1,-1,0.33122807017543865,0.012513407222023654,-0.00016561403508771934,1306704.5818249302,-0.07887121382683149,OPEN
2022-12-28,559.7,546.0899999999999,587.4875,16.292857142857144,-1,-1,0.33122807017543865,-0.011829096045197662,0.0039181286549707355,1311824.41849056,-0.07526211273480787,HOLD
2022-12-29,552.2,547.62,583.7475000000001,15.685714285714287,-1,-1,0.33122807017543865,-0.013400035733428628,0.004438467976265483,1317646.9091625134,-0.07115769323574195,HOLD
2022-12-30,562.8,550.28,580.0550000000001,15.857142857142861,-1,-1,0.33122807017543865,0.019195943498732104,-0.006358235320281793,1309269.0000450162,-0.07706349119758249,HOLD
2023-01-03,567.1,553.6400000000001,576.36,14.392857142857151,-1,-1,0.33122807017543865,0.00764036958066816,-0.00253070487163184,1305955.6266083256,-0.07939917111661576,HOLD
2023-01-04,538.0,553.8700000000001,571.9425,15.921428571428578,-1,-1,0.33122807017543865,-0.05131370128725099,0.016996538250935066,1328152.351369998,-0.06375214391465678,HOLD
2023-01-05,524.1,552.05,567.7975,16.05714285714286,-1,-1,0.33122807017543865,-0.02583643122676571,0.008557751255462048,1339518.3488223793,-0.05573996764881883,HOLD
2023-01-06,528.8,550.29,564.25,15.964285714285714,-1,-1,0.33122807017543865,0.008967754245372994,-0.002970371932502494,1335539.4811159652,-0.05854477114589873,HOLD
2023-01-09,526.3,548.48,560.4775,15.307142857142862,-1,-1,0.33122807017543865,-0.004727685325264797,0.0015659420866841996,1337630.858597873,-0.05707050678030723,HOLD
2023-01-10,522.1,544.75,556.9025,15.428571428571429,-1,-1,0.33122807017543865,-0.007980239407182066,0.0026432792983789024,1341166.5905552774,-0.054578080771048754,HOLD
2023-01-11,519.8,540.0899999999999,553.655,15.128571428571425,-1,-1,0.33122807017543865,-0.00440528634361248,0.0014591544941649761,1343123.55981331,-0.05319856412872381,HOLD
2023-01-12,530.8,537.2,550.92,15.557142857142853,-1,-1,0.33122807017543865,0.021161985378991943,-0.00700944357816435,1333709.0110022952,-0.05983511537318864,HOLD
2023-01-13,538.0,535.78,548.6474999999999,15.171428571428569,-1,-1,0.33122807017543865,0.013564431047475622,-0.004492920318883154,1327716.7626872854,-0.06405920128642884,HOLD
2023-01-16,542.3,533.73,546.7524999999999,14.242857142857133,-1,-1,0.33122807017543865,0.007992565055761958,-0.0026473618991716802,1324201.8159168556,-0.06653697529682345,HOLD
2023-01-17,547.3,531.7499999999999,545.4300000000001,14.135714285714284,-1,-1,0.33122807017543865,0.009219988936013168,-0.0030539191423145377,1320157.8106429393,-0.06938769589660743,HOLD
2023-01-18,563.5,534.3,544.6800000000001,14.621428571428575,-1,0,0.0,0.029599853827882328,-0.009969916495972253,1306998.0910892866,-0.07866431179544064,STOP_EXIT
2023-01-19,549.3,536.8199999999999,543.4875,15.278571428571436,-1,-1,0.3595231416549788,-0.025199645075421606,-0.0001797615708274894,1306763.1430593638,-0.07882993254601178,OPEN
2023-01-20,563.9,540.3299999999999,543.3325,15.214285714285722,-1,-1,0.3595231416549788,0.026579282723466324,-0.009555867227676514,1294275.8879662673,-0.08763251140471184,HOLD
2023-01-30,552.4,542.9399999999999,542.8275,15.585714285714289,1,1,0.35442713107241053,-0.020393686823904966,0.006975027220494365,1303300.10995232,-0.08127111131490661,REVERSE
2023-01-31,540.5,544.78,542.635,14.435714285714287,1,1,0.35442713107241053,-0.021542360608254874,-0.007635197066911083,1293349.1567755074,-0.08828578743108151,HOLD
2023-02-01,551.4,547.9399999999999,542.0799999999999,14.471428571428573,1,1,0.35442713107241053,0.020166512488436483,0.0071475591650124815,1302593.4463945795,-0.08176925615516228,HOLD
2023-02-02,534.2,548.28,541.17,15.15714285714286,1,1,0.35442713107241053,-0.031193326079071326,-0.011055761070811455,1288192.2844788362,-0.09192099586698421,HOLD
2023-02-03,531.9,547.67,540.1675,15.257142857142858,1,1,0.35442713107241053,-0.004305503556720436,-0.0015259872734304837,1286226.5194469902,-0.09330671287056058,HOLD
2023-02-06,518.6,545.3,538.8199999999999,16.30714285714286,1,0,0.0,-0.025004700131603608,-0.009039557696506398,1274601.6206679244,-0.10150139516576773,STOP_EXIT
2023-02-07,530.3,543.6,538.1125,16.878571428571433,1,1,0.3141853575962758,0.02256074045507117,-0.0001570926787981379,1274401.3900849333,-0.10164254271849749,OPEN
2023-02-08,544.6,541.71,538.1225000000001,16.99285714285714,1,1,0.3141853575962758,0.026965868376390922,0.008472280998730488,1285198.4767669055,-0.09403140590310366,HOLD
2023-02-09,554.8,542.26,539.1175000000001,17.27142857142857,1,1,0.3141853575962758,0.018729342636797597,0.0058844852138854285,1292761.2082003485,-0.08870024710689584,HOLD
2023-02-10,554.0,541.2700000000001,540.175,17.349999999999998,1,1,0.3141853575962758,-0.0014419610670510785,-0.00045304305349135054,1292175.5317151502,-0.08911310512959247,HOLD
2023-02-13,563.0,542.33,541.725,17.499999999999993,1,1,0.3141853575962758,0.016245487364620947,0.005104094256979212,1298770.9174255864,-0.08446385256072697,HOLD
2023-02-14,566.9,544.97,543.4150000000001,17.014285714285702,1,1,0.3141853575962758,0.0069271758436944,0.0021764172195834087,1301597.5848145657,-0.08247126392428894,HOLD
2023-02-15,562.3,546.0600000000001,544.2875,16.292857142857127,1,1,0.3141853575962758,-0.00811430587405193,-0.002549396092684567,1298279.2970175918,-0.08481040809896623,HOLD
2023-02-16,574.2,550.06,545.4075,16.59285714285713,1,1,0.3141853575962758,0.021163080206295648,0.006649129922453665,1306911.7247390936,-0.07872519359873886,HOLD
2023-02-17,564.3,553.3,546.0925,16.414285714285704,1,1,0.3141853575962758,-0.017241379310344973,-0.0054169889240737665,1299832.1984014397,-0.08371572902104274,HOLD
2023-02-20,556.6,557.0999999999999,546.6025,16.378571428571416,1,1,0.3141853575962758,-0.013645224171539794,-0.004287129635816576,1294259.6492620844,-0.08764395847398909,HOLD
2023-02-21,548.0,558.87,546.9649999999999,16.164285714285704,1,1,0.3141853575962758,-0.015450952209845492,-0.004854462945253274,1287976.713753205,-0.09207295707045515,HOLD
2023-02-22,546.0,559.01,547.2225,15.385714285714275,1,1,0.3141853575962758,-0.0036496350364964014,-0.001146661889037519,1286499.8399415764,-0.0931140424086091,HOLD
2023-02-23,534.9,557.02,547.0375,15.664285714285711,1,1,0.3141853575962758,-0.02032967032967037,-0.006387284742341883,1278282.5991428923,-0.09890658124857665,HOLD
2023-02-24,551.9,556.81,547.175,14.778571428571427,1,1,0.3141853575962758,0.03178164142830431,0.009985326377148402,1291046.6680975636,-0.08990886936604325,HOLD
2023-02-27,547.9,555.3,547.2625,14.399999999999993,1,1,0.3141853575962758,-0.007247689798876578,-0.0022771180112069176,1288106.80247633,-0.09198125427144943,HOLD
2023-02-28,548.2,553.4300000000001,546.9825,13.599999999999998,1,1,0.3141853575962758,0.0005475451724767932,0.0001720306758147358,1288328.3963600816,-0.09182504719296924,HOLD
2023-03-01,557.6,552.9599999999999,546.7625,13.507142857142851,1,1,0.3141853575962758,0.01714702663261569,0.005387344694281226,1295269.065510704,-0.08693239567948519,HOLD
2023-03-02,559.0,551.4399999999999,546.745,13.742857142857142,1,1,0.3141853575962758,0.002510760401721601,0.0007888441546534704,1296290.8309417355,-0.08621212763701358,HOLD
2023-03-03,568.3,551.8399999999999,547.1474999999999,13.514285714285718,1,1,0.3141853575962758,0.01663685152057237,0.005227055144267175,1303066.614598076,-0.08143570803800948,HOLD
2023-03-06,570.6,553.24,547.3425,14.078571428571438,1,1,0.3141853575962758,0.004047158191096356,0.0012715578435183053,1304723.539172495,-0.08026770040778941,HOLD
2023-03-07,582.8,556.72,547.7349999999999,14.628571428571442,1,1,0.3141853575962758,0.02138100245355745,0.006717597901637798,1313488.1472814577,-0.07408930864198027,HOLD
2023-03-08,564.7,558.59,548.4024999999999,14.614285714285716,1,1,0.3141853575962758,-0.031056966369251704,-0.009757644084578859,1300671.5974309721,-0.08312401562235827,HOLD
2023-03-09,560.7,561.17,549.3175,14.40714285714286,1,1,0.3141853575962758,-0.007083407118824159,-0.002225502798627774,1297776.949150794,-0.08516452569158528,HOLD
2023-03-10,546.0,560.58,549.7475000000001,14.828571428571438,1,1,0.3141853575962758,-0.02621722846441954,-0.008237069300276914,1287087.070484337,-0.09270008889181536,HOLD
2023-03-13,552.6,561.05,550.405,14.842857142857147,1,1,0.3141853575962758,0.012087912087912045,0.003797844981932991,1291975.2276562867,-0.08925430447730487,HOLD
2023-03-14,529.5,559.1800000000001,550.5899999999999,16.22142857142857,1,0,0.0,-0.041802388707926186,-0.01329079112337645,1274806.5203823892,-0.1013569562253237,STOP_EXIT
2023-03-15,522.6,555.6800000000001,550.6600000000001,16.342857142857138,1,1,0.3197727272727274,-0.013031161473087804,-0.0001598863636363637,1274602.6962035054,-0.10150063699379985,OPEN
2023-03-16,493.8,549.1600000000001,549.735,17.728571428571428,-1,0,0.0,-0.05510907003444321,-0.017782263986014003,1251940.9658746878,-0.11747545826611416,STOP_EXIT
2023-03-17,498.5,542.1800000000001,548.7475000000001,18.314285714285717,-1,-1,0.272191887675507,0.009518023491291938,-0.0001360959438377535,1251770.5817873077,-0.11759556627658152,OPEN
2023-03-20,481.5,533.27,547.2275000000001,19.407142857142855,-1,-1,0.272191887675507,-0.034102306920762326,0.009282371294851804,1263389.98110343,-0.1094047606905374,HOLD
2023-03-21,492.8,524.27,545.865,19.72142857142858,-1,-1,0.272191887675507,0.023468328141225347,-0.00638788853734835,1255319.5867249386,-0.11509378381113944,HOLD
2023-03-22,503.5,518.15,544.365,19.692857142857147,-1,-1,0.272191887675507,0.021712662337662225,-0.005910010548149168,1247900.634726096,-0.12032358888293837,HOLD
2023-03-23,507.0,512.78,543.3075,19.735714285714284,-1,-1,0.272191887675507,0.006951340615690249,-0.00189209852406015,1245539.483776957,-0.12198802332206349,HOLD
2023-03-24,508.0,508.98,541.9100000000001,19.392857142857135,-1,-1,0.272191887675507,0.0019723865877712132,-0.0005368676285512986,1244870.7939480348,-0.1224593995298221,HOLD
2023-03-27,507.7,504.48999999999995,540.7925,18.84285714285713,-1,-1,0.272191887675507,-0.0005905511811024056,0.00016074324075326398,1245070.8985137732,-0.12231834080980986,HOLD
2023-03-28,519.7,503.50999999999993,540.2725,18.53571428571428,-1,-1,0.272191887675507,0.02363600551506817,-0.006433528958255099,1237060.6988331042,-0.12796493118033936,HOLD
2023-03-29,526.2,503.87000000000006,539.6424999999999,18.63571428571428,-1,-1,0.272191887675507,0.012507215701366148,-0.003404362651319592,1232849.2955925814,-0.13093365479927,HOLD
2023-03-30,523.3,506.82,539.3700000000001,17.78571428571428,-1,-1,0.272191887675507,-0.00551121246674291,0.00150010732470354,1234698.7018511556,-0.12962996200918087,HOLD
2023-03-31,527.4,509.71000000000004,539.2574999999999,17.435714285714283,-1,-1,0.272191887675507,0.007834893942289423,-0.0021325945718891526,1232065.5901016693,-0.131486108427735,HOLD
2023-04-03,569.7,518.53,540.5350000000001,18.500000000000004,-1,0,0.0,0.08020477815699678,-0.021967185910985978,1205004.236847536,-0.15056233408875652,STOP_EXIT
2023-04-04,583.4,527.5899999999999,541.8625,18.13571428571429,-1,-1,0.32168570303268995,0.02404774442689117,-0.00016084285151634497,1204810.420529992,-0.15069896006512717,OPEN
2023-04-06,584.2,535.6600000000001,542.8525,16.05714285714286,-1,-1,0.32168570303268995,0.0013712718546452507,-0.0004411185506104981,1204278.9563035276,-0.15107360250889512,HOLD
2023-04-07,592.0,544.1600000000001,543.7825,15.357142857142865,1,1,0.38548837209302306,0.013351591920575112,-0.004648603271138644,1198682.5701006597,-0.15501863530491122,REVERSE
2023-04-10,587.9,552.15,544.63,14.47857142857144,1,1,0.38548837209302306,-0.006925675675675702,-0.002669767441860474,1195482.3664018793,-0.15727453904135302,HOLD
2023-04-11,588.6,560.24,545.27,14.021428571428585,1,1,0.38548837209302306,0.0011906786868516317,0.0004589927886802939,1196031.0841870522,-0.1568877341319358,HOLD
2023-04-12,593.8,567.65,545.9424999999999,14.01428571428573,1,1,0.38548837209302306,0.008834522595990268,0.0034056057337473167,1200104.2945050995,-0.15401642616510292,HOLD
2023-04-13,601.0,575.1299999999999,546.9100000000001,14.121428571428595,1,1,0.38548837209302306,0.012125294712024282,0.004674160119686381,1205713.7741379398,-0.150062163482374,HOLD
2023-04-14,596.2,582.4200000000001,547.4599999999999,13.792857142857164,1,1,0.38548837209302306,-0.007986688851913448,-0.0030787756839376103,1202001.6518883351,-0.15267893142630307,HOLD
2023-04-17,601.3,589.81,548.385,13.535714285714306,1,1,0.38548837209302306,0.008554176450855211,0.003297535554636649,1205965.295072169,-0.1498848600764885,HOLD
2023-04-18,587.1,591.55,549.1475,13.957142857142872,1,1,0.38548837209302306,-0.023615499750540336,-0.009103500554998986,1194986.78933917,-0.15762388372459513,HOLD
2023-04-19,580.8,591.2900000000001,549.9675,13.964285714285731,1,1,0.38548837209302306,-0.01073071027082284,-0.004136564033701379,1190043.6499656416,-0.161108426470029,HOLD
2023-04-20,567.0,589.57,550.4925000000001,14.335714285714289,1,1,0.38548837209302306,-0.023760330578512345,-0.0091593311551028,1179143.646086579,-0.16879211219521528,HOLD
2023-04-21,554.2,585.7900000000001,550.975,14.66428571428572,1,0,0.0,-0.022574955908289174,-0.008895127189204677,1168656.9911977046,-0.17618441786488337,STOP_EXIT
2023-04-24,553.9,582.39,551.025,12.242857142857142,1,1,0.45242707117852976,-0.0005413208228077782,-0.0002262135355892649,1168392.6251678346,-0.17637077610039176,OPEN
2023-04-25,567.9,580.3199999999999,551.525,12.464285714285714,1,1,0.45242707117852976,0.02527532045495584,0.011435239206534456,1181753.4743237796,-0.1669523789076074,HOLD
2023-04-26,556.9,576.63,551.7425000000001,13.199999999999998,1,1,0.45242707117852976,-0.019369607325233296,-0.008763334712033496,1171397.373081172,-0.17425265404230317,HOLD
2023-04-27,526.1,569.1400000000001,550.955,14.642857142857135,1,0,0.0,-0.05530615909499004,-0.02524821711306941,1141828.3083591117,-0.19509662832275487,STOP_EXIT
2023-04-28,531.7,562.69,550.2725,14.535714285714278,1,1,0.365788697788698,0.01064436418931769,-0.000182894348894349,1141619.474414105,-0.19524384060084077,OPEN
2023-05-04,496.9,552.25,548.4875,16.971428571428564,1,0,0.0,-0.06545044197855943,-0.024123926289926337,1114084.1291479254,-0.214654195102294,STOP_EXIT
2023-05-05,495.1,543.05,546.6,16.971428571428564,-1,-1,0.29172558922558933,-0.0036224592473333983,-0.00014586279461279467,1113921.6257234141,-0.21476874783613387,OPEN
2023-05-08,513.9,536.3599999999999,544.8774999999999,17.414285714285704,-1,-1,0.29172558922558933,0.03797212684306195,-0.011077441077441064,1101582.2245495757,-0.22346710076414433,HOLD
2023-05-09,515.6,531.22,543.65,17.33571428571427,-1,-1,0.29172558922558933,0.003308036582992946,-0.0009650389213534223,1100519.1548278143,-0.22421648523561832,HOLD
2023-05-10,519.4,527.74,542.6175,17.742857142857133,-1,-1,0.29172558922558933,0.007370054305663176,-0.0021500334349441818,1098153.001849138,-0.22588444573064026,HOLD
2023-05-11,513.0,523.65,541.7924999999999,17.58571428571428,-1,-1,0.29172558922558933,-0.012321909896033878,0.003594616424805103,1102100.4406665338,-0.22310179724456658,HOLD
2023-05-12,494.8,516.3399999999999,540.3475000000001,18.192857142857132,-1,-1,0.29172558922558933,-0.035477582846003886,0.010349718760050143,1113506.8702727596,-0.21506111934085959,HOLD
2023-05-15,494.4,510.09,539.47,18.228571428571428,-1,-1,0.29172558922558933,-0.0008084074373484462,0.00023583313599482417,1113769.4720899279,-0.21487600474306934,HOLD
2023-05-16,503.6,507.84,538.995,18.442857142857147,-1,-1,0.29172558922558933,0.01860841423948223,-0.0054285506085668,1107723.3181444108,-0.2191380900853218,HOLD
2023-05-17,498.0,504.46999999999997,539.1,18.650000000000006,-1,-1,0.29172558922558933,-0.011119936457505974,0.003243970015217043,1111316.739373628,-0.21660499746353357,HOLD
2023-05-18,518.0,506.58000000000004,539.5875,19.03571428571429,-1,-1,0.29172558922558933,0.04016064257028118,-0.011715887117493563,1098296.6779033456,-0.2257831648816594,HOLD
2023-05-19,523.9,509.4599999999999,540.6474999999999,18.664285714285715,-1,-1,0.29172558922558933,0.01138996138996129,-0.0033227431977431695,1094647.3200877383,-0.22835568860412703,HOLD
2023-05-22,507.0,508.77,541.0024999999999,18.05714285714286,-1,0,0.0,-0.032258064516129004,0.009264640083632016,1104787.3309677048,-0.22120774097804485,STOP_EXIT
2023-05-23,515.5,508.75999999999993,541.3025,18.378571428571433,-1,-1,0.28048970073843754,0.0167652859960552,-0.00014024485036921876,1104632.3902337833,-0.22131696258188027,OPEN
2023-05-24,527.0,509.52,541.8025,16.25,-1,-1,0.28048970073843754,0.022308438409311293,-0.0062572872133695905,1097720.3881028995,-0.22618940599518444,HOLD
2023-05-25,531.5,511.37,542.39,16.178571428571427,-1,-1,0.28048970073843754,0.008538899430740043,-0.0023950733459638896,1095091.2672600332,-0.22804273912370987,HOLD
2023-05-26,521.9,514.08,542.745,16.128571428571433,-1,-1,0.28048970073843754,-0.01806208842897461,0.005066229778154283,1100639.2512480228,-0.22413182626119588,HOLD
2023-05-29,532.1,517.85,543.055,16.435714285714294,-1,-1,0.28048970073843754,0.019543973941368087,-0.005481883402054156,1094605.675204957,-0.2283850451249967,HOLD
2023-05-30,529.7,520.46,543.1425,16.421428571428578,-1,-1,0.28048970073843754,-0.004510430370231133,0.0012651292647476906,1095990.4928780175,-0.2274088524644674,HOLD
2023-05-31,503.9,521.05,542.6575,17.021428571428583,-1,-1,0.28048970073843754,-0.04870681517840303,0.013661760013312653,1110963.6519685893,-0.2168538976184271,HOLD
2023-06-01,505.9,519.8399999999999,542.12,16.91428571428573,-1,-1,0.28048970073843754,0.00396904147648347,-0.0011132752559572948,1109726.8436245846,-0.21772575479600798,HOLD
2023-06-02,518.3,519.28,540.8349999999999,17.228571428571435,-1,-1,0.28048970073843754,0.024510772880015796,-0.006875019349983442,1102097.4501014694,-0.22310390536877922,HOLD
2023-06-05,527.8,521.36,539.445,16.957142857142863,-1,-1,0.28048970073843754,0.018329153000193,-0.0051411386398131685,1096431.414315913,-0.22709803590000777,HOLD
2023-06-06,525.0,522.3100000000001,537.965,16.592857142857145,-1,-1,0.28048970073843754,-0.0053050397877982824,0.0014880090224850444,1098062.9141529512,-0.2259479508039306,HOLD
2023-06-07,523.7,521.98,536.2574999999999,15.707142857142852,-1,-1,0.28048970073843754,-0.0024761904761904097,0.0006945459256380172,1098825.5692760702,-0.22541033610692984,HOLD
2023-06-08,535.6,522.3900000000001,534.95,15.71428571428571,-1,-1,0.28048970073843754,0.022722932976895205,-0.00637354867058891,1091822.1510298017,-0.23034722102948735,HOLD
2023-06-09,525.5,522.75,533.3725000000001,15.67857142857142,-1,-1,0.28048970073843754,-0.018857356235997047,0.00528929420735292,1097597.1196087033,-0.22627630104400542,HOLD
2023-06-12,514.5,520.99,531.39,16.149999999999995,-1,-1,0.28048970073843754,-0.020932445290199775,0.005871335315171851,1104041.4803388927,-0.2217335097661398,HOLD
2023-06-13,507.9,518.81,529.0624999999999,16.085714285714282,-1,-1,0.28048970073843754,-0.012827988338192431,0.0035981186100557615,1108013.9525355736,-0.21893321462404658,HOLD
2023-06-14,524.4,520.86,527.2675,16.464285714285715,-1,-1,0.28048970073843754,0.03248670998227987,-0.009112187560906093,1097917.5215799685,-0.22605044166998622,HOLD
2023-06-15,516.0,521.8700000000001,525.135,16.26428571428571,-1,-1,0.28048970073843754,-0.016018306636155555,0.0044929700347118,1102850.4321050125,-0.22257310949603104,HOLD
2023-06-16,531.1,523.15,523.7349999999999,16.414285714285704,-1,-1,0.28048970073843754,0.02926356589147283,-0.008208128839438762,1093798.0936676639,-0.22895432957653183,HOLD
2023-06-19,529.9,523.36,522.4625,16.014285714285702,1,1,0.33089206066012516,-0.0022594614950104397,0.0003280647978662196,1094156.718413021,-0.22870152601176497,REVERSE
2023-06-20,534.8,524.3399999999999,521.6575,14.678571428571416,1,1,0.33089206066012516,0.009247027741083214,0.003059768064228367,1097504.584197282,-0.2263415315730677,HOLD
2023-06-21,551.2,527.0899999999999,521.5825,15.39285714285713,1,1,0.33089206066012516,0.030665669409125185,0.010147026542307595,1108640.9923434362,-0.21849119855925847,HOLD
2023-06-26,543.3,527.8599999999999,521.3175,14.999999999999991,1,1,0.33089206066012516,-0.014332365747460218,-0.004742466036311707,1103383.3000907847,-0.2221974775071699,HOLD
2023-06-27,543.2,529.6299999999999,520.7,14.828571428571413,1,1,0.33089206066012516,-0.00018406037180174195,-6.0904115711347186e-05,1103316.099506602,-0.22224484888200036,HOLD
2023-06-28,534.0,531.5799999999999,520.1274999999999,15.09285714285714,1,1,0.33089206066012516,-0.016936671575846884,-0.005604210158455745,1097132.8842137593,-0.22660355220068706,HOLD
2023-06-29,542.6,535.05,520.54,15.450000000000005,1,1,0.33089206066012516,0.01610486891385765,0.00532897326156755,1102979.476018121,-0.22248214320977322,HOLD
2023-06-30,546.1,537.22,520.9,15.142857142857142,1,1,0.33089206066012516,0.006450423884998058,0.0021343940514382976,1105333.6688505926,-0.22082261372135314,HOLD
2023-07-03,550.6,540.6800000000001,522.2425,14.142857142857142,1,1,0.33089206066012516,0.008240249038637515,0.0027266329847473827,1108347.5080912323,-0.21869808295895654,HOLD
2023-07-04,549.0,542.47,523.5899999999999,13.492857142857142,1,1,0.33089206066012516,-0.002905920813657814,-0.0009615461261463817,1107281.7808384032,-0.21944934079063816,HOLD
2023-07-05,553.0,544.78,524.5674999999999,13.107142857142858,1,1,0.33089206066012516,0.007285974499089187,0.0024108711159207446,1109951.2945010117,-0.21756753375183746,HOLD
2023-07-06,557.9,547.09,525.625,12.507142857142851,1,1,0.33089206066012516,0.008860759493670933,0.0029319549678745423,1113205.6217130227,-0.21527347699539479,HOLD
2023-07-07,560.8,548.05,526.66,12.414285714285702,1,1,0.33089206066012516,0.005198064169205985,0.0017199981643921298,1115120.33333896,-0.21392374881627707,HOLD
2023-07-10,567.2,550.44,528.0150000000001,12.34999999999999,1,1,0.33089206066012516,0.011412268188302654,0.0037762289376334587,1119331.283010658,-0.21095534492937074,HOLD
2023-07-11,567.6,552.88,529.8349999999999,12.09999999999999,1,1,0.33089206066012516,0.000705218617771397,0.00023335124165026273,1119592.4803553668,-0.21077122037939233,HOLD
2023-07-12,574.3,556.91,531.8325,12.271428571428553,1,1,0.33089206066012516,0.011804087385482553,0.003905878799194511,1123965.4728881246,-0.20768858842135796,HOLD
2023-07-13,580.0,560.65,533.7425,10.814285714285697,1,1,0.33089206066012516,0.009925126240640791,0.003284145474077513,1127656.7390089296,-0.20508652248496195,HOLD
2023-07-14,586.5,564.6899999999999,535.9549999999999,10.792857142857128,1,1,0.33089206066012516,0.011206896551724244,0.0037082730936048858,1131838.3981530187,-0.20213876622454896,HOLD
2023-07-17,576.7,567.3,537.4224999999999,11.057142857142853,1,1,0.33089206066012516,-0.016709292412617094,-0.005528972198583465,1125580.4951163414,-0.20655011880442098,HOLD
2023-07-18,573.6,569.76,538.6650000000001,10.635714285714275,1,1,0.33089206066012516,-0.005375411825906062,-0.001778681095970863,1123578.4463676843,-0.20796141310870397,HOLD
2023-07-19,584.0,572.86,540.59,10.364285714285709,1,1,0.33089206066012516,0.018131101813110062,0.00599943764097852,1130319.2851914146,-0.20320962699740097,HOLD
2023-07-20,583.7,575.4399999999999,542.2950000000001,10.59285714285714,1,1,0.33089206066012516,-0.0005136986301369495,-0.00016997879828429868,1130127.1548776403,-0.20334506446748835,HOLD
2023-07-21,588.8,578.24,543.84,10.835714285714289,1,1,0.33089206066012516,0.008737365084803717,0.002891124737650531,1133394.4934517979,-0.20104183567599876,HOLD
2023-07-24,589.6,580.48,545.2925,10.614285714285716,1,1,0.33089206066012516,0.0013586956521740579,0.0004495816041578267,1133904.0467663077,-0.200682638782827,HOLD
2023-07-25,601.5,583.8700000000001,547.2825,11.035714285714286,1,1,0.33089206066012516,0.020183175033921197,0.0066784523776381765,1141476.7709434477,-0.19534443585131867,HOLD
2023-07-26,602.7,586.71,549.0475,11.16428571428572,1,1,0.33089206066012516,0.001995012468827939,0.0006601337868531205,1142230.2983268553,-0.19481325552664486,HOLD
2023-07-27,603.2,589.03,550.885,10.700000000000014,1,1,0.33089206066012516,0.0008296001327359193,0.00027450809744490167,1142543.8497928928,-0.1945922252453317,HOLD
2023-07-28,607.4,591.1200000000001,553.4725,10.178571428571445,1,1,0.33089206066012516,0.006962864721485218,0.002303956655789932,1145176.221300155,-0.19273660064206077,HOLD
2023-07-31,610.8,594.53,556.095,10.38571428571431,1,1,0.33089206066012516,0.005597629239380897,0.001852211073830114,1147297.329378734,-0.19124137843427214,HOLD
2023-08-01,619.5,599.12,558.625,10.371428571428599,1,1,0.33089206066012516,0.014243614931237714,0.004713099095846574,1152704.6553844963,-0.18742961890621257,HOLD
2023-08-02,625.0,603.22,561.055,10.757142857142883,1,1,0.33089206066012516,0.008878127522195411,0.0029377019106226108,1156090.958053003,-0.18504252934515786,HOLD
